15434548	3222	939
11831005	378	3113
43976732	276	2740
234537	2947	1298
3489535	2162	1329
61112	0	3016
19591909	833	1183
312381	999	675
30405510	5	2445
20927	1196	3049
7019628	3342	819
35733494	622	603
7599814	47	1178
10915924	700	525
21334917	3695	550
6769851	1019	655
5731478	3266	895
20542767	588	3657
3078984	0	1225
43855	2242	1249
6265316	2333	2257
12145493	129	2837
13308108	1836	2325
29743	2053	913
813355	2413	1078
2876597	3052	1193
35372675	66	3425
10747029	3	2013
1653140	795	1655
3061284	622	603
19900013	1872	1094
1978511	997	677
3543159	909	1107
23008531	1069	605
23057376	2364	2226
456102	1719	1297
670902	1480	1536
34164173	2005	961
33353778	2807	1354
367927	150	4095
3223642	524	2492
8771364	34	1191
833950	393	2057
1918115	2387	1104
17115090	2	2448
7146630	300	2150
2455539	83	1933
2490227	2986	1259
12617707	2929	1316
1112689	151	1865
703432	698	2318
848635	2168	1323
36184321	961	713
15086655	3334	157
2080900	817	1633
10067797	4035	210
95083523	26	2940
236746	2345	2245
8413869	730	1286
11010257	5	4240
558696	2388	2202
3838388	2430	1731
12481783	1	2965
32346675	2161	1330
19523	2005	961
592560	796	1654
37781521	1043	631
520116	123	4467
8366990	190	2260
25058387	491	3754
3094025	1301	2190
599462	1500	1516
27557408	1789	2372
10784175	3078	413
13245875	2240	1251
757590	17	2433
445615	2212	1279
366314	689	536
17785536	3400	1190
53552703	2	2964
188951	996	678
2173411	87	1587
2888457	617	3628
5374954	1103	122
2294811	1318	356
10345615	2170	1321
14120372	0	3016
51606885	2438	1053
385675	46	3445
1551267	2172	2073
19788131	891	783
876424	79	1146
1372738	1233	2928
22670948	2570	1591
38070436	434	4156
37997038	2478	1683
18094086	2460	2130
591029	873	1143
88077843	820	2146
7730591	1043	631
10783631	60	1614
11769458	670	3491
30322433	264	2702
40805755	131	3360
1600113	2005	961
2727570	17	2433
181960	796	1654
50888284	690	535
51343956	3539	1051
315975	118	3373
13160579	873	1143
15314450	1878	572
32690670	833	1617
5628498	664	3497
21786356	2210	2380
2028824	873	352
109564	618	607
4763529	708	1308
454646	0	4590
2557007	3849	396
4501038	207	3954
6170885	2192	1299
21740080	11	2439
35082214	620	605
25673361	1114	560
1920253	2243	723
4651395	2428	1063
900171	999	675
39961800	796	1654
348470	172	2278
87830835	2325	1166
48929534	654	571
432414	863	362
7008917	741	3504
37768711	1607	67
216844	0	1225
22808570	89	2361
12014233	2011	955
4400955	2168	1323
11299405	2168	1323
40518964	689	536
802735	3334	157
1828221	63	1611
3951826	531	4059
34462847	3902	343
836792	1488	1528
20601676	2613	1977
10320192	1701	1315
5068130	28	2422
34352948	2441	1720
14059441	1019	655
5325963	2217	749
3543022	95	2921
29017440	1815	635
8846866	414	4176
67168501	7	1667
4221844	628	597
14959110	2327	123
53865	24	3467
3786183	2852	114
1785773	2145	821
28144102	2581	435
82366241	549	1125
8834176	2335	2255
17353466	2434	2156
248322	1338	1678
28767705	2416	1075
2036187	353	3892
31198961	999	675
5551	4	1670
24356170	56	2394
62513838	94	4067
94161062	435	2581
2135323	0	2966
86588898	4119	42
6253350	796	1654
26301470	511	1939
1526035	924	2567
2364947	3123	1123
6039314	658	567
33817969	46	1970
874002	1489	1527
1328141	20	1654
5300792	1500	1516
27358532	1630	1386
14402657	790	3456
877289	1266	750
25183186	2350	2240
10184480	315	2135
12974	622	603
2045477	2936	1310
12098841	848	826
2056161	998	676
9033567	3080	1166
4971439	810	1206
2643893	2078	888
7563842	151	2865
6730527	603	3643
27596602	0	3016
36044181	885	789
13204855	2428	1063
3056408	969	3192
3773620	360	2090
5918813	2632	334
5364046	2334	2256
4983217	2892	1354
10653163	2217	749
2102384	640	585
4534877	471	3775
2482754	937	288
4053194	640	585
4302229	118	1898
122541	1183	491
2989565	2286	1205
25681	185	1489
14924363	2133	833
91454396	380	4210
608603	2874	92
7485843	2078	888
21897453	2015	951
2915852	1488	1528
2091904	620	605
9090390	758	1692
33932112	4	3012
7916029	1661	355
15571175	2278	1213
784013	2092	874
15479685	1213	2278
3479163	2005	961
30259238	712	3449
1953853	583	2383
15103600	1248	1202
908654	698	527
72565073	2247	719
19879338	11	4150
9216164	190	1035
355462	1488	1528
10773628	3933	228
4532709	1286	730
1328082	1486	1530
25163811	891	783
13011504	622	603
2009929	2010	6
2130174	628	597
24973037	1556	2690
49253861	1098	576
4466536	2334	2256
10077845	15	3476
1647522	1495	1521
813617	3118	1128
265579	751	1265
2321152	413	2603
483156	196	4394
47780275	2168	1323
18662637	11	4235
5925584	1188	37
790112	2848	168
8878941	997	677
513254	618	607
1326932	1562	1454
11374165	61	3430
181891	995	679
7498503	652	2314
24314825	30	3461
57383619	671	1345
16973851	997	677
4113629	169	1847
40966108	778	3383
4049305	2363	1128
4652800	1852	598
2554172	39	2977
67217606	2222	2368
103653756	2	4588
21306228	3395	766
7356188	2862	1299
739981	1619	55
95849868	3047	1114
7729947	3748	498
26526581	14	1660
32505292	414	2602
28091031	1133	541
2939480	795	1655
19441486	234	4356
14323180	0	2450
10717636	2042	2548
5865910	1792	658
108076887	4014	232
5760446	7	4583
6597781	21	1653
51790151	1191	483
4024370	648	1802
9250212	413	2603
154413	2011	955
4522157	740	3506
7547479	819	1197
847115	66	3425
15269822	2	3014
916151	4	1670
6651167	540	3706
9467159	810	1206
26630550	796	1655
1620012	2609	407
3242372	1481	1535
5020289	0	2016
14325149	69	1947
21201533	0	2966
49676	4405	185
15518401	995	679
226388	3197	964
95064321	255	1419
28955025	1512	1979
27834625	69	3422
17481962	1644	1372
12498490	23	2428
1537722	1024	1992
4987418	2678	1483
10421720	12	2439
21456625	2163	1328
32069326	202	4388
2796031	1074	600
1995640	48	2403
7903836	2364	2226
101045364	0	1225
48226789	228	1788
23752794	104	1121
16036598	2569	1592
55762711	157	1517
1594408	2627	1534
577023	588	2378
3006900	818	1633
15424606	3885	705
2811374	0	1225
5371035	3	3488
491662	1931	1085
1541642	1555	1461
770609	810	1206
1346218	2427	1734
26532350	193	2258
1632309	810	1206
87791782	1489	1527
21707233	2005	961
738002	599	2417
20471	64	1610
97018374	653	572
17161452	1649	1367
15091827	2941	1305
5233351	1555	119
404701	1069	605
96259500	142	2309
25632231	1560	114
33511527	2215	2031
38208808	2531	1630
887800	553	1898
4721645	2242	1249
67080969	984	1032
72647912	1500	1516
37601137	0	4246
6807752	1546	1470
11488479	846	1170
633277	2941	1305
25910	810	1641
11555954	29	1196
11002266	531	4059
3078223	2053	913
5644033	2011	955
15533402	2690	326
6071888	1944	2217
18163235	2163	1328
10960059	1224	792
3337724	728	497
946974	653	572
12851840	796	1655
12724668	2249	1912
906253	2788	178
14507748	2429	1732
19153158	2427	1734
97126	2335	2255
22430711	1001	673
32037664	728	497
19477098	2651	1510
2374737	2986	1260
13471754	1119	106
15094	13	1212
1597396	2334	2256
1332634	653	572
34579852	1509	1507
8469526	3872	718
98792565	2435	1056
3801571	1114	560
26136068	1	4161
2821249	915	1101
20791085	960	2531
43636152	473	2543
23670691	7	1667
12698802	379	2637
13348351	1069	605
6400189	1966	50
6297797	2941	1305
7269249	810	1206
36384758	2669	1493
3274825	820	2671
97177641	26	1648
39623870	2	2449
1348	2669	1493
2417165	2163	1328
9002261	12	1662
38538541	1284	390
30895478	2745	1417
67068707	2962	1284
3224275	2428	1063
729769	1030	986
1503187	2929	1317
43912005	2168	1323
65496340	23	2428
2648	2427	1735
7551814	0	1225
33559	985	1031
4143603	0	2966
1906522	1788	1228
91320093	2005	961
2732073	2010	956
2245244	527	698
30755772	1426	1590
2998212	1280	1736
58617276	3681	909
7695839	822	1194
617709	857	1159
2740275	2170	1321
6563709	810	1206
25274072	1486	1530
21392649	833	1183
4548890	795	1656
11147981	1043	631
9924897	2941	1305
68125029	1265	751
3176606	2350	2240
19873637	3	4243
2985409	1092	924
20490503	2005	961
88276346	3526	1064
56877597	1	4245
7401172	2268	748
8064923	48	2918
35769276	128	4462
14280038	3049	1113
2342185	2163	1328
10175373	2247	719
19405479	284	1732
3498467	2958	1288
15973233	2162	804
2363581	1528	146
7014776	316	4274
95490951	1342	332
578692	1490	1526
29283669	149	1867
4374657	2936	1310
18863697	2932	1314
9853993	2035	931
2374701	994	680
4154027	15	4231
2542366	2333	2257
81447581	1010	664
21217263	844	2122
1992514	29	1196
13235818	664	3498
17416517	1367	2879
3322774	121	1104
30952147	617	3629
26732529	909	1107
3156867	118	4128
8936747	2929	1317
6339654	671	554
7584969	1030	986
27579920	2356	95
7010602	1106	1910
16203061	293	1381
4804167	476	3770
22851992	1489	1527
12334918	2651	1511
23350594	843	382
464898	2533	1629
12541196	2335	2255
1322440	124	2327
96842328	4051	111
3015961	1079	595
37314047	3516	730
39959501	43	1631
662105	2388	1103
88056525	2186	1305
10136245	2163	1328
85476125	1440	2051
14389485	2212	1279
7249904	619	606
20454591	1000	674
2964050	795	1656
326115	3220	271
96088767	2309	1937
7811404	9	1216
4719918	0	4162
4403754	92	1133
21890059	284	1732
801406	3	4588
1640492	2446	570
320838	2533	1629
30257165	458	3033
34891896	322	4269
35049444	656	569
5479878	2430	1732
8860828	399	3763
624050	46	2405
10959670	799	1652
2004849	7	2009
7081254	8	1217
26465195	2305	1186
72905131	1010	664
18805595	2168	1323
10248182	922	2094
27297304	723	502
27501480	59	2392
4069506	2335	2256
440290	44	2407
7145666	2382	2209
531365	2212	1279
53053898	3111	1051
2161504	410	815
553591	23	1651
1506849	1556	460
4253487	2936	1310
912972	1756	1260
20946335	2982	509
8990248	1190	2972
2930093	32	2934
1991140	289	2162
1652868	2427	1735
40568377	0	4246
13339463	775	2191
16785036	128	4463
98204735	2799	692
39679	4	2012
143430595	61	3430
2248245	274	3217
1843444	698	527
5666173	2078	888
21857065	3143	348
103413842	1383	1633
3769291	1010	664
2463448	94	4068
486975	378	3113
104352019	187	1829
14831654	891	334
104991944	0	1225
118760526	2358	2233
52884906	2335	2256
12357356	187	4404
111623035	146	3345
8185976	2358	2233
100452595	2168	1323
96266355	2168	1323
12394995	2161	1330
468918	10	4152
29959830	633	1818
121716343	2145	821
52250674	41	1184
82404018	2431	1731
29785286	375	4216
19928073	2806	160
20314420	796	1655
97515301	448	1226
27083168	2430	1732
21548346	2335	2256
28938914	798	427
51107050	796	1655
98605231	2	1672
38217816	594	3997
19060526	2938	1653
124480814	676	549
99765861	827	847
40433405	83	3408
367462	1491	1525
12148680	22	2429
113424087	2932	1314
9854435	386	3105
15278218	1620	2542
3013672	0	3016
25974255	38	3453
97395295	2352	1139
10026947	3050	1196
66828835	30	3461
25725984	174	1051
130267201	999	675
67390259	0	2016
37766407	2321	1925
94313007	4042	204
30914322	1489	1527
59819041	1010	664
2808565	2164	1326
28266043	2011	955
2248732	344	2672
35785448	3964	198
16374426	2339	2252
9164837	0	4246
1281804	9	1216
107041195	2161	1330
9319591	1119	555
57912158	0	4162
131605892	1117	1899
5636493	2466	500
40980277	2929	1317
13118294	45	1180
7068238	0	4162
39996593	2035	931
4694767	3418	828
19358078	36	4126
3674737	3829	417
21282850	779	1672
8093856	2335	2256
29329618	2936	1226
7273696	1630	2961
324996	196	4395
111163386	2333	2258
34955701	666	1008
33726867	107	4139
27414817	2929	1317
1908072	1454	1562
1288890	1790	661
55823337	3863	383
5007849	405	1611
12101155	2368	1123
1887160	799	1652
5518224	13	1212
99984210	2	2449
26898852	2	3014
35412412	2895	121
23315762	2831	185
33718823	466	2500
32141215	2161	1330
9303500	688	1763
