7960270	93	71
3435792	141	61
37328	211	38
2967566	810	57
3517981	114	136
1289800	133	31
20598575	1110	45
750067	132	87
18703130	136	28
11411158	211	38
5985131	114	136
6711533	142	60
370515	1123	32
3483131	245	5
162955	1123	32
4946076	864	3
113791	183	67
463999	77	60
24601383	172	30
12589564	72	43
6336952	146	56
8192168	182	67
10893225	1008	147
20877439	98	39
31036088	211	38
9599002	169	33
22550271	163	87
2691287	106	113
234088	186	63
6113721	133	117
894789	96	41
20375840	92	72
4652395	1117	38
4301521	189	61
24111840	133	31
16159326	813	54
22781	194	56
4168886	765	102
29123998	211	38
2148843	125	77
27961	183	67
826393	137	65
21874274	74	41
2847970	135	29
12815700	133	31
563682	164	38
89037	185	34
5750906	810	57
2949989	103	34
23969297	128	91
12404946	763	104
4303060	135	29
587686	810	57
10477576	764	103
8785629	98	39
2753558	171	78
4668785	1110	45
4363605	1029	126
807185	1055	100
7714	40	75
15765177	188	31
775788	211	38
7676631	182	68
4262925	1145	10
4509890	90	74
1935769	103	34
5009557	104	116
905133	171	31
16351122	144	58
6423791	183	67
2846448	181	68
9116068	196	53
59318	168	81
3837244	49	66
7234842	169	33
13103733	174	28
444314	99	16
33281667	103	117
168937	173	47
733055	1008	147
33208236	775	92
14312349	93	44
3068221	182	68
15930592	146	56
3158353	161	41
2749813	172	30
14631380	152	12
29756857	128	92
33284802	168	34
11544428	218	31
12860646	812	55
6437875	1009	146
10278125	1037	118
10508240	84	80
10043049	78	59
554122	122	80
11918803	170	32
3655952	148	54
3989101	183	67
889048	152	97
2743119	97	40
6646237	124	96
12958276	814	53
28828559	57	80
1474033	125	77
119418	215	34
1638666	810	57
4240318	213	36
2728745	1110	45
3745123	128	74
36236	811	56
1561008	230	19
28835613	182	20
2874364	40	75
6092812	139	63
7893747	136	84
1598199	63	74
13668861	116	134
369181	118	132
12783494	43	72
24049951	184	66
19707743	170	32
30165947	173	47
26046040	133	31
5374546	784	83
21857	126	94
20484551	141	109
16746792	168	34
6644612	180	22
18282102	153	49
27791105	1040	115
22986236	810	57
3974880	82	82
10845658	215	34
2722268	211	38
6315047	175	45
1678535	1114	41
307431	150	100
11026658	211	38
7405504	72	43
97279	135	2
5734600	91	73
53456	777	90
7760828	229	20
186463	135	67
3876	791	76
29360361	121	129
14211311	185	65
3359427	173	47
4505367	103	117
4179307	152	68
7225004	43	72
227787	153	67
1682947	128	92
2467568	211	38
16605529	77	60
14444480	90	74
138892	168	34
1355391	137	113
7936074	72	43
2152304	93	22
13705279	95	42
20195050	90	74
947011	199	51
545541	145	105
5810632	168	34
1597982	182	20
16874748	161	88
588129	85	52
13557341	123	127
9891683	153	49
3243092	169	33
32506683	174	28
3425715	1110	45
216970	135	29
1785155	1110	45
13661517	172	48
264903	170	32
8851858	183	66
1599822	134	68
462387	119	101
33375207	172	48
8237763	124	78
566067	104	116
6596647	104	116
14995873	179	23
5564897	173	47
4578433	170	32
3227461	141	109
39944565	1118	37
7431623	162	40
21994275	1119	36
5006370	82	82
15227416	766	101
496576	810	57
3640717	172	48
10606690	84	80
14521528	235	14
20163112	168	34
1288308	220	29
20612504	58	57
6637811	183	67
7869429	77	60
12048009	62	75
12746172	153	49
8039254	72	43
3680303	170	32
32207738	206	43
889811	140	110
10812506	810	57
8024124	39	76
742470	90	74
7946235	1110	45
1864036	764	103
4869193	170	32
2818112	169	33
10826803	139	63
36734736	764	103
21837784	56	59
258323	174	28
3627642	156	46
341368	183	66
21010809	125	12
52914908	179	70
36489761	183	67
629136	801	66
25876945	1016	139
3570093	128	74
24435414	99	16
7487399	70	67
25453948	221	28
7508296	810	57
36825256	850	17
1447574	72	43
124799	98	39
53197921	183	67
7026560	82	82
18369304	72	43
5367685	1076	79
17244618	185	64
2186880	90	74
15933083	124	78
3380591	182	68
6666652	139	63
2310999	98	39
15913918	211	38
27975769	98	39
37323871	193	57
28830519	97	40
7238830	157	7
41273726	776	91
14452610	102	62
11758387	173	47
15324420	135	29
16765	1007	148
40902504	69	46
60903663	170	32
3792124	72	43
374466	810	57
535637	184	36
2520116	764	103
13790171	152	98
15608830	143	21
4620292	180	22
12307505	1103	52
325745	1008	147
10486249	104	33
7525046	825	42
1552659	103	34
34877637	173	47
11589680	135	29
8034490	135	29
6196	773	94
6367417	104	116
9130619	98	39
4266488	211	38
32755092	138	64
1278811	184	66
94016	810	57
3593402	137	65
57375730	84	80
4797697	172	48
40492075	1037	118
2906311	183	67
448823	115	87
27080520	84	80
26704718	211	38
2417235	1040	115
37674525	1110	45
78201	183	67
2757542	169	33
411462	141	61
64928043	132	70
50513655	1110	45
36562891	126	124
28565344	109	6
675926	781	86
58976905	1008	147
522824	72	43
66405183	170	32
56829276	816	51
4455154	38	77
14380285	1009	146
65688020	135	29
3770049	99	38
26710825	1117	38
284120	157	7
452320	159	5
2957623	170	32
2026216	810	57
21897996	795	72
435775	1118	37
33594828	161	88
69858519	100	37
88935	1031	124
9838560	84	80
3385305	1117	38
3372913	124	78
16133171	183	67
33677522	185	17
4716729	67	70
38049038	211	38
1128981	111	139
16073282	180	22
14256806	810	57
20142759	103	34
9038639	57	80
12797174	72	43
499023	125	77
1706344	72	43
31596887	104	116
7550680	89	75
12836417	127	93
2955305	1110	45
31933857	175	45
50637448	211	38
62319	79	58
8535042	145	57
10139490	84	80
693045	1031	124
6409732	168	34
15385187	172	48
5294454	71	44
37164813	170	32
6966695	1110	45
30160	82	82
926188	248	1
2860396	839	28
20506537	174	46
5860126	784	83
60958832	131	71
16914534	72	43
1443637	176	44
22463586	810	57
1401650	93	71
2913989	111	26
2177677	105	115
16653673	202	0
28758032	169	33
59399920	135	29
4145556	764	103
11769892	169	33
2813548	211	38
704541	160	90
27579630	142	22
31152796	835	32
13580075	1114	41
39334147	104	116
242439	100	37
19001465	1110	45
2222772	141	61
545840	121	43
81613386	810	57
8172661	137	113
84055021	198	52
31051257	122	98
16173765	1007	148
25999857	121	99
5392807	220	0
8064352	186	16
6493255	1013	142
17153893	154	48
11007230	133	31
8079261	183	67
12256189	96	41
15390289	85	52
2270344	72	43
3770216	814	53
771891	250	0
11995898	184	65
21594656	811	56
539076	810	57
4705522	169	33
1683672	168	34
14043628	195	54
5791790	151	13
26087186	765	102
34254503	144	58
4116243	201	1
70447580	135	29
6361588	182	67
309435	1123	32
2337891	137	113
2400776	784	83
29562336	811	56
10509518	204	45
4068470	119	45
10124843	170	32
17682864	72	43
26643554	46	69
12065353	170	32
5476803	171	31
7012814	48	67
572340	98	66
91262012	171	31
3258903	191	11
1526101	139	111
38829	135	2
285793	174	28
40095652	191	11
92248173	144	58
1911096	810	57
38743071	140	110
1475466	816	51
75547577	172	48
5028996	815	52
1512832	139	63
17739215	1110	45
7197627	172	48
1712909	119	18
3508800	133	31
82449969	57	80
29367693	140	62
8931777	127	93
7299978	193	56
365517	117	103
23791	183	67
34044423	176	26
51879968	173	76
44296240	128	36
4174866	814	53
17792838	211	38
56704364	59	56
93282856	810	57
4369402	131	71
17362403	170	32
234256	853	14
2929582	155	47
537723	153	49
17809717	106	114
3638004	39	76
689753	170	32
1424972	168	34
199372	168	34
1972313	189	13
945357	174	46
18030005	1014	141
26177922	137	65
2937475	1110	45
9824766	854	13
4365978	161	88
2257684	48	67
2827946	810	57
39496917	131	89
2851786	773	94
50072614	74	41
81192	134	68
23212419	75	62
9064879	62	75
1698233	135	67
2347952	186	16
14566818	160	89
1446291	149	101
97623704	50	65
14734089	93	44
25471752	141	61
905817	141	79
156160	135	29
60229556	863	4
14110780	135	29
5640765	1119	36
325374	72	43
2953749	99	38
8086262	147	55
15969112	132	70
2431516	818	49
5022293	176	26
52371916	776	91
11278782	168	34
14250202	168	34
27809053	147	55
2407474	72	43
85898420	84	80
746655	1007	148
24371496	810	57
93632337	175	45
292445	1131	24
488118	160	89
6031586	777	90
31399640	135	29
786172	155	47
20336030	113	51
4668669	77	60
2728123	174	28
30490111	182	68
9255516	772	95
51912333	137	65
5483529	77	60
19858277	173	47
87441	117	133
16097105	1007	148
12695676	810	57
20530305	1021	134
264161	127	123
15541071	183	67
17171565	1112	43
5135048	160	89
17409016	810	57
56175557	104	116
1320523	136	66
6468717	103	117
1442000	82	82
7412393	193	9
10452132	192	10
14333871	183	67
4662061	182	68
64560937	172	48
14246861	138	112
8490401	123	127
7815280	135	29
2941754	40	75
4370617	104	116
2514010	135	29
14744757	172	48
1473830	135	29
13003999	109	28
1350031	124	126
94635802	169	33
35365051	124	126
10884963	135	67
20291942	138	64
2973198	215	34
245869	75	62
3149710	83	81
2033840	91	73
4855394	72	43
3460558	160	89
17012139	97	40
10296177	128	92
7868781	176	74
13447262	135	67
885387	128	92
11058249	99	38
30571988	161	88
2769587	128	92
15534451	182	68
34253295	1042	113
78419031	137	113
3257534	72	43
18097098	160	89
4592221	183	67
53579195	1118	37
397289	98	39
4725901	150	100
17354849	100	37
532696	767	100
7194007	176	44
4988712	132	70
2502022	186	16
35581334	72	43
4050333	170	32
2390247	124	96
11831050	80	84
7221181	156	94
14079656	810	57
3490025	1037	118
2993939	89	48
18545034	39	76
13995449	135	2
28673629	99	38
2971435	1037	118
33735147	164	56
122552	137	65
44072473	153	49
2872549	82	55
20649935	1110	45
31021190	135	29
9539579	63	74
2283296	764	103
7208837	103	117
5507670	134	30
4632812	144	58
8960728	248	1
79415852	168	34
17922621	154	96
17663686	821	46
87913444	63	52
77574065	1007	148
22332846	810	57
8912142	147	55
2366545	1016	139
939756	810	57
7514413	170	32
14349872	168	34
44070158	176	73
1756921	137	113
25778509	57	80
172317	173	47
706935	1110	45
107271143	125	77
13934589	101	36
2948981	194	56
4128618	177	72
6171645	1035	120
26349722	146	56
35643203	170	32
26669400	82	82
1375608	197	52
10350985	1117	38
3380239	103	34
9117212	141	61
22121599	113	24
145716	853	14
29977081	206	44
14254182	198	4
35954237	202	18
12713510	88	76
27149129	104	33
9717562	201	1
2228859	98	39
125526	810	57
8770537	103	117
3908684	39	76
677886	779	88
2554791	221	29
27580511	122	128
36296254	43	72
44473221	194	56
2464611	235	15
36882906	772	95
8739477	186	34
415405	1058	97
421190	141	23
20141459	82	55
28268189	100	37
9068441	183	67
7792521	176	74
22703510	161	3
2884629	99	38
13309363	124	78
797614	93	22
97329145	1037	118
865267	200	20
26311441	114	136
24919529	100	37
24764396	815	52
23604445	1117	38
255468	211	38
35281133	170	32
19071708	207	42
2386794	38	77
58151277	173	47
1403138	225	24
5529175	1111	44
2948915	1116	39
8797300	141	23
53417836	815	52
2443068	55	194
893950	135	29
2988073	147	55
3893558	173	76
40851397	176	44
38067617	173	47
2402225	1119	36
15434548	226	23
11831005	1037	118
43976732	139	63
234537	173	47
3489535	1110	45
61112	121	81
19591909	99	38
312381	183	67
30405510	81	83
20927	142	78
7019628	228	21
35733494	72	43
7599814	45	70
10915924	83	32
21334917	200	20
6769851	184	66
5731478	227	22
20542767	130	90
3078984	39	76
43855	1115	40
6265316	810	57
12145493	133	69
13308108	200	49
29743	171	31
813355	1121	34
2876597	177	43
35372675	1015	140
10747029	57	80
1653140	135	29
3061284	72	43
19900013	169	33
1978511	183	67
3543159	103	34
23008531	189	61
23057376	814	53
456102	178	24
670902	168	34
34164173	170	32
33353778	218	31
367927	113	107
3223642	147	55
8771364	43	72
833950	105	59
1918115	1119	36
17115090	81	83
7146630	98	66
2455539	70	67
2490227	175	45
12617707	173	47
1112689	77	60
703432	151	51
848635	1110	45
36184321	179	71
15086655	1152	3
2080900	135	29
10067797	213	7
95083523	125	77
236746	811	56
8413869	93	44
11010257	104	116
558696	814	53
3838388	211	38
12481783	124	78
32346675	1110	45
19523	170	32
592560	135	29
37781521	186	64
520116	767	100
8366990	93	71
25058387	128	92
3094025	1065	90
599462	169	33
27557408	200	49
10784175	1138	17
13245875	1115	40
757590	84	80
445615	1113	42
366314	82	33
17785536	837	30
53552703	125	77
188951	183	67
2173411	128	122
2888457	131	89
5374954	111	4
2294811	208	42
10345615	1111	44
14120372	129	73
51606885	1124	31
385675	1011	144
1551267	151	69
19788131	171	79
876424	48	67
1372738	194	55
22670948	213	36
38070436	780	87
37997038	211	38
18094086	816	51
591029	100	37
88077843	153	49
7730591	186	64
10783631	126	124
11769458	183	66
30322433	135	67
40805755	1017	138
1600113	170	32
2727570	84	80
181960	135	29
50888284	83	32
51343956	838	29
315975	1016	139
13160579	100	37
15314450	158	6
32690670	135	29
5628498	183	66
21786356	804	63
2028824	99	16
109564	72	43
4763529	92	45
454646	760	107
2557007	206	14
4501038	173	76
6170885	1112	43
21740080	82	82
35082214	72	43
25673361	193	57
1920253	179	23
4651395	1123	32
900171	183	67
39961800	135	29
348470	93	71
87830835	1118	37
48929534	73	42
432414	99	16
7008917	135	85
37768711	243	7
216844	39	76
22808570	89	75
12014233	170	32
4400955	1110	45
11299405	1110	45
40518964	82	33
802735	1152	3
1828221	126	124
3951826	784	83
34462847	209	11
836792	169	33
20601676	820	47
10320192	176	26
5068130	84	80
34352948	211	38
14059441	184	66
5325963	179	23
3543022	138	64
29017440	156	8
8846866	779	88
67168501	114	136
4221844	72	43
14959110	161	3
53865	1008	147
3786183	196	6
1785773	176	26
28144102	195	7
82366241	150	100
8834176	810	57
17353466	816	51
248322	160	42
28767705	1122	33
2036187	124	96
31198961	183	67
5551	114	136
24356170	87	77
62513838	167	82
94161062	144	58
2135323	124	78
86588898	248	1
6253350	135	29
26301470	113	51
1526035	1054	101
2364947	182	38
6039314	74	41
33817969	65	72
874002	169	33
1328141	117	133
5300792	169	33
27358532	172	30
14402657	136	84
877289	113	24
25183186	811	56
10184480	99	65
12974	72	43
2045477	173	47
12098841	161	89
2056161	183	67
9033567	178	42
4971439	98	39
2643893	173	29
7563842	139	63
6730527	130	90
27596602	129	73
36044181	166	84
13204855	1123	32
3056408	189	60
3773620	102	62
5918813	189	13
5364046	810	57
4983217	172	48
10653163	179	23
2102384	72	43
4534877	128	92
2482754	103	12
4053194	72	43
4302229	73	64
122541	204	46
2989565	1117	38
25681	137	113
14924363	176	26
91454396	777	90
608603	199	3
7485843	173	29
21897453	170	32
2915852	169	33
2091904	72	43
9090390	128	36
33932112	135	67
7916029	124	13
15571175	1117	38
784013	174	28
15479685	1058	97
3479163	170	32
30259238	183	66
1953853	139	63
15103600	140	24
908654	83	32
72565073	179	23
19879338	161	88
9216164	58	57
355462	169	33
10773628	241	8
4532709	113	24
1328082	168	34
25163811	171	79
13011504	72	43
2009929	135	2
